Order_ID,Customer_ID,Product_ID,Quantity,Discount,Order_Value,Profit,Order_Date
O936910,C01908,P0158,5,0,365.0672548958987,37.55816643655602,2023-09-08
O922138,C00436,P0146,3,5,243.09584088887152,20.83686451778433,2023-09-02
O151500,C00438,P0356,4,20,1435.815217966849,427.3222036405142,2023-10-29
O389741,C01145,P0088,1,20,881.8579520220968,99.2541017382534,2024-08-15
O666253,C01194,P0301,4,10,1259.0185313086433,114.45795424776331,2023-07-13
O397386,C00930,P0279,5,20,1052.0796247968563,299.4162686470295,2023-09-20
O117833,C00166,P0180,4,20,1122.1052332446607,115.8341617684429,2023-04-08
O298511,C01506,P0499,1,10,369.8560506418554,71.63701998952772,2023-07-07
O239648,C00819,P0400,2,20,1184.3057488974575,336.84594536752047,2023-08-14
O892208,C00345,P0248,2,20,783.6964683936804,,2023-05-15
O212620,C00525,P0497,4,5,1175.5468887048428,294.76603649988095,2023-12-29
O882129,C01741,P0017,4,10,390.35820496079117,109.90005810719367,2023-08-22
O215095,C00694,P0146,2,0,1247.0684736428661,307.0450039572609,2024-02-15
O760352,C01877,P0315,1,5,1272.1937831786818,361.96222058366084,2024-07-22
O994273,C00375,P0112,4,20,1450.8361918293945,283.4153714757585,2024-03-25
O653761,C01893,P0025,4,0,278.0857670728932,41.43068418992238,2024-07-18
O814095,C01579,P0166,2,15,1228.0693655602097,64.24101912898362,2024-08-17
O504317,C00617,P0400,2,15,271.18199380988926,25.951339421364203,2023-01-18
O797247,C00414,P0420,1,15,1463.2474997651448,218.44547562999597,2024-07-29
O841230,C00450,P0380,3,10,148.63900429125772,24.849971390730737,2023-09-11
O828606,C01697,P0215,4,0,1490.0648872589702,221.88810336816087,2024-02-11
O466447,C01307,P0473,3,0,139.3423570647019,41.09254493332658,2023-03-20
O132400,C01778,P0032,3,20,1078.57915144428,176.9517074647009,2023-02-17
O969810,C01209,P0367,5,10,1479.0136469612248,109.53966388220462,2024-05-21
O689352,C01889,P0404,1,10,813.3185784071711,144.52770509102817,2024-03-02
O445796,C01727,P0221,2,10,1113.3133222446997,242.06855282028783,2024-05-20
O248537,C01851,P0460,3,20,1195.4182892802708,152.1935170968749,2023-02-07
O857758,C01387,P0109,5,15,822.4711512785099,112.26165515325921,2023-08-02
O577154,C00956,P0243,4,15,1031.044466382984,254.15258780181708,2023-12-28
O246101,C00112,P0492,1,0,386.4756615826278,85.29877911457929,2023-08-09
O167952,C00958,P0347,1,15,874.1256510090493,195.92193914995838,2023-08-03
O276010,C01136,P0442,2,0,456.83473897565705,115.76510702002842,2023-08-04
O161852,C01757,P0380,2,10,1390.5836993668988,82.13215541843165,2024-02-28
O416161,C01080,P0065,3,20,912.3065491667567,248.1719951785942,2023-08-15
O242312,C01605,P0422,4,0,1131.091892203491,318.21283535858646,2023-05-19
O737345,C01649,P0143,2,20,881.1282380082727,84.79655167671845,2024-06-26
O534468,C01644,P0284,2,0,198.27525597079904,58.50716527452344,2023-04-13
O974337,C00883,P0040,3,0,500.29858351558363,139.73608912693086,2024-08-11
O519386,C00229,P0091,2,10,600.0206254067195,127.78413466533208,2023-10-01
O755949,C00653,P0288,2,15,1358.1702753230252,406.6688507631116,2024-07-25
O534720,C01461,P0127,5,0,1384.045609173691,325.7836231007919,2023-10-24
O584948,C01625,P0042,3,0,1196.855972013642,351.4977317732687,2024-06-07
O405056,C00458,P0196,3,10,1059.2668498201092,60.109430975180594,2024-02-23
O399386,C01750,P0418,4,5,1205.5968128947686,119.13313932725444,2024-01-02
O710784,C01597,P0363,2,10,1279.806772955256,146.69985173527505,2024-06-26
O259574,C00985,P0135,3,0,243.93198643019554,16.922006472986347,2024-02-03
O782083,C01525,P0383,3,15,1381.9678900722927,241.1319947630723,2023-01-10
O692135,C01292,P0320,2,10,476.6195037421822,95.14061174332589,2023-10-23
O667161,C00097,P0462,5,0,1219.9274076093352,360.158475684277,2023-04-21
O515721,C01665,P0253,1,5,245.62415251314297,47.511236305773785,2024-06-06
O174310,C00671,P0216,2,5,1247.2133145105754,148.394236215601,2023-07-08
O200050,C01779,P0166,4,5,587.3337665110237,125.89397081668385,2024-06-25
O812514,C01185,P0234,3,20,1240.7146417239665,337.52956655176234,2023-02-26
O748431,C00769,P0358,1,15,1308.6831463322849,117.50820987336768,2023-04-11
O178944,C01689,P0426,5,5,977.5950697549467,66.8719658675617,2023-09-11
O915042,C01935,P0004,5,15,988.3987119479306,215.57131422128379,2023-05-16
O665156,C01784,P0301,1,0,379.42249412013774,20.897686796526127,2024-06-10
O918964,C00126,P0345,1,5,1277.294852425792,110.55673125245681,2023-03-01
O814364,C00467,P0116,5,10,519.8782678678938,49.62588935776266,2024-03-24
O943445,C01888,P0168,5,15,1310.2853498336397,264.45639644892873,2024-04-16
O506321,C01745,P0111,4,15,548.2911778169399,79.92204900161607,2024-08-18
O813757,C00577,P0024,3,5,361.6767507068063,59.21869717290717,2024-08-11
O557283,C01901,P0401,1,20,1439.2407948742307,212.747442841657,2023-02-19
O521990,C00368,P0424,4,10,835.3658854051143,188.36425202784886,2024-06-03
O726112,C01801,P0476,2,20,1129.1621547765544,138.43836339302405,2024-01-25
O400374,C00773,P0242,3,5,1243.7767331326972,96.54858906581613,2024-01-15
O981450,C00028,P0149,4,0,162.00980881492987,38.46691059785631,2023-07-08
O145706,C01085,P0294,2,0,1027.4956224579896,146.73347687443356,2024-07-02
O546894,C01519,P0100,4,5,742.3778754438964,77.2573274461188,2024-02-10
O554933,C00377,P0206,1,5,1086.7538315470028,138.24698981113485,2023-12-02
O596221,C00592,P0038,4,10,589.1951577713032,133.33324081151392,2024-02-29
O504042,C00806,P0208,3,10,504.54094679700404,42.979744795042016,2023-12-27
O177751,C01823,P0211,1,10,673.2947896837725,62.19899965823482,2023-03-14
O572334,C01523,P0354,2,10,1080.2235689023892,235.96507195540298,2023-10-04
O969025,C00755,P0145,2,0,565.6028886272732,161.8881350962109,2023-11-09
O288297,C00293,P0176,5,15,142.59124015059794,31.118770040272633,2023-08-31
O328552,C00748,P0474,5,0,920.9097978521336,63.84057368072688,2023-07-04
O977622,C01332,P0004,3,0,586.0335755440096,111.62446737553103,2023-01-07
O857154,C01496,P0423,4,20,1314.39237056862,71.70184640411436,2023-03-31
O413625,C01572,P0171,3,10,197.42858635483256,17.454242790438194,2024-04-06
O608653,C01197,P0301,1,15,1173.3769533668756,296.84742895393236,2023-12-12
O579053,C01164,P0114,4,10,1310.5488536199105,368.921932576864,2023-04-21
O974346,C00358,P0238,3,10,980.0850238639896,259.1734283511829,2024-04-09
O378588,C01532,P0123,1,10,1003.1444872211066,269.44135840303267,2023-03-24
O798050,C00546,P0113,1,10,905.9259547803972,179.8570092841372,2023-06-14
O885345,C01206,P0239,1,10,915.8133768641488,79.95306016368885,2023-07-06
O148167,C01846,P0493,4,15,1291.804375016521,204.54654882935893,2023-07-19
O817510,C01220,P0314,5,10,345.54401930792164,61.611592153948514,2023-08-15
O782622,C01082,P0409,5,15,1243.9781950382028,347.06742888286715,2024-05-14
O248293,C01276,P0394,2,20,233.74985310630294,18.189317709068217,2023-08-28
O239402,C01146,P0420,1,10,393.199740594507,112.9349892210662,2024-08-11
O470866,C01169,P0416,2,0,640.233027870153,155.3265840638824,2023-01-01
O372032,C00244,P0375,3,10,1217.1039145158418,233.97910955904638,2024-05-14
O400146,C01831,P0001,1,20,898.4653966817473,210.65303759326855,2024-05-24
O458734,C00465,P0141,1,15,1263.9471774939107,75.9148396329788,2023-06-16
O734198,C01434,P0257,3,5,847.0898837318597,189.6941845709618,2023-02-19
O109529,C01333,P0091,3,0,217.75413903356,20.758820871807476,2024-05-09
O807852,C00941,P0080,3,5,1339.5702521069431,294.19260651978396,2024-04-29
O347368,C00560,P0018,3,15,1408.3255057661106,321.78198545323613,2023-03-15
O959404,C01661,P0116,5,5,618.2286978909282,160.9240113541388,2023-08-10
O953167,C01997,P0152,2,10,1028.275409230569,241.7641684542692,2024-01-18
O243992,C01665,P0463,3,0,152.60204018245423,26.409934985700264,2024-08-12
O187919,C00404,P0055,3,10,1093.7617091948907,239.85099370360902,2023-01-10
O956371,C00434,P0290,4,20,609.4325510776366,50.1405070113237,2023-03-12
O129870,C01878,P0288,3,10,232.0377120478466,36.43734893996376,2023-11-21
O884689,C01804,P0204,5,10,1280.478798273159,368.7965947504222,2024-05-05
O149584,C01648,P0128,4,5,205.9025529202895,34.11963111776695,2024-02-20
O732574,C00995,P0223,4,20,1191.4880985868708,320.17726789823877,2023-04-06
O970506,C00632,P0101,2,20,1281.4389519318852,279.67696684127276,2024-07-02
O486917,C00049,P0275,5,5,1261.3324317010565,326.84913434245414,2023-01-11
O371280,C00926,P0297,3,10,1232.3523399759126,237.4626762946668,2023-07-18
O966195,C01625,P0109,3,15,1397.3979834308827,80.91458742068873,2023-04-22
O563142,C01604,P0189,4,0,701.7447773979347,46.15290741455701,2023-11-27
O562506,C00210,P0296,1,15,1052.0859540471386,159.69745840303054,2024-07-06
O764051,C01565,P0279,5,20,979.5912426912989,228.76075455199006,2023-03-31
O456580,C00150,P0243,2,0,286.8566062575227,34.95757331896732,2023-12-28
O513869,C01626,P0213,5,15,1089.6754211385864,65.41849723277646,2024-06-07
O561015,C01613,P0232,2,15,586.4408508100315,121.46184767443211,2023-04-15
O240017,C00747,P0176,3,10,1017.3254784068818,137.41966545480557,2024-05-12
O534610,C00781,P0484,2,20,483.34886700070916,143.2472121998059,2024-04-18
O279431,C00696,P0359,3,-5,337.2533924438153,56.761013171011385,2024-04-23
O233387,C00597,P0500,2,20,260.05235976677534,61.132119934024246,2023-11-24
O182504,C00327,P0030,5,5,1479.6123381175244,199.91437931762917,2024-05-17
O970556,C01583,P0357,3,0,1038.994319667706,64.82934166221753,2024-07-25
O920677,C01724,P0058,3,5,208.54397625284156,52.41120878375344,2024-02-25
O963374,C00700,P0352,5,0,886.5169937269932,47.340981625449565,2024-06-18
O709122,C01061,P0107,1,20,1104.214508602799,84.27720086475809,2024-07-02
O889031,C01621,P0302,4,5,200.65918612049447,45.934588703917925,2023-09-18
O791160,C00410,P0403,4,5,1363.1084011565238,85.11494100080009,2023-05-11
O434302,C01817,P0245,1,10,1486.1221438858797,194.1236715796646,2023-01-11
O614021,C00553,P0446,2,15,651.8386364169087,60.312491324816335,2023-11-19
O685639,C01797,P0116,5,20,532.8908311410573,76.56367234305336,2024-05-03
O874324,C01101,P0374,4,20,915.3064020360227,152.30595668613768,2023-09-01
O845812,C00903,P0273,1,10,311.62674146351713,63.22373660612348,2023-03-18
O604703,C00549,P0286,1,20,560.6879436612734,111.88442109730349,2023-09-11
O725918,C00646,P0290,3,20,1051.5379625521316,250.93095903652633,2024-08-01
O668323,C01760,P0001,2,20,1018.6030595831015,301.42012915648894,2023-05-18
O570449,C00044,P0374,1,20,1288.0789182093695,308.70376057065647,2023-12-27
O569311,C00222,P0440,2,5,1479.0473830083436,402.7762030074934,2024-04-08
O121179,C01648,P0452,5,15,706.4478685662422,60.6397461257856,2024-04-24
O402476,C00923,P0402,2,20,383.7634836097007,29.918771435333635,2023-04-13
O817940,C01238,P0484,1,10,1475.568266155439,140.46300240674503,2023-05-14
O528145,C01465,P0132,3,20,1403.8179736345567,377.64076223455214,2023-07-26
O396455,C01492,P0370,3,20,681.5508019563177,65.86848398421104,2023-04-09
O446336,C00852,P0441,1,0,1175.1125722652157,309.32616273494483,2024-07-13
O877494,C01734,P0158,2,10,1048.0661315674997,235.23967431354006,2024-05-14
O672723,C01517,P0495,3,5,633.6067147054711,154.8602241824238,2023-06-12
O992987,C01949,P0031,5,15,721.2631288924697,94.74983089770434,2023-07-09
O898184,C01913,P0315,5,0,539.7083269877858,52.908865786741366,2023-08-03
O421367,C00653,P0085,4,-5,482.4849084703255,73.45669937842067,2023-12-14
O321325,C01169,P0280,5,5,475.21642492050546,68.35931491854898,2023-08-02
O636201,C01910,P0200,5,20,789.5444934135237,165.9270287758111,2023-10-13
O686398,C00389,P0416,1,15,766.1113084286301,198.4444341657022,2023-09-29
O746186,C01492,P0319,4,15,1278.3452929800842,316.0724347281189,2023-02-13
O162995,C01655,P0454,2,5,338.34919634643893,34.05643847124757,2023-03-24
O354494,C00322,P0274,2,15,392.86058211317953,81.17936727632693,2023-08-27
O530569,C01906,P0464,5,5,876.9200449515913,214.78216867519382,2024-01-20
O985030,C01239,P0474,3,5,1055.8536082759429,133.9481214645273,2023-05-22
O594285,C01223,P0407,3,-5,1045.8788747781805,258.0290738376251,2023-03-03
O318438,C01740,P0451,5,20,497.64940691108865,40.309974528030295,2024-07-11
O955263,C01352,P0250,4,5,918.0919837749581,130.73754736899366,2024-08-03
O664288,C00193,P0441,4,0,658.7843833600433,165.9580101175492,2024-03-29
O993546,C00637,P0301,3,20,974.7523989308129,289.5225796979127,2023-12-03
O336641,C01783,P0261,5,5,620.9682744112401,125.7043702817559,2023-11-24
O465747,C00814,P0153,2,5,848.8292105898179,160.32127650810853,2023-06-09
O378900,C00285,P0009,2,0,858.0082672537828,46.86138812786878,2023-05-16
O263935,C01143,P0374,2,5,1347.4708637027486,267.36350949957097,2023-10-04
O951081,C01898,P0132,4,10,707.2178877044228,116.21354368197748,2024-03-14
O843186,C01600,P0296,3,0,377.9733649519301,68.67803622421575,2024-03-03
O653402,C01935,P0452,5,5,1113.2449395708998,62.62701389810057,2023-06-24
O628016,C00441,P0126,3,15,657.7952362352491,193.69761401882695,2023-05-21
O193005,C01008,P0095,5,5,191.35726477500833,50.68205230701799,2023-11-15
O301926,C00796,P0494,1,0,471.20860310381494,25.55050371643749,2023-11-11
O975955,C01412,P0077,2,10,1438.7166759066154,388.2964081623111,2023-01-24
O514407,C01059,P0002,1,15,1135.750288111835,209.5866533457175,2024-07-27
O710090,C00709,P0377,3,0,608.66729468277,126.23263554360217,2023-10-06
O478358,C01988,P0021,3,0,361.3574962800434,54.781783143021975,2023-03-28
O641816,C00069,P0134,3,0,1191.130709624649,228.32920476412866,2023-11-29
O325760,C01930,P0263,5,20,580.4469418452637,127.08664549579349,2023-04-28
O909229,C01419,P0467,2,15,926.1307592832109,148.94173468095377,2023-01-28
O652359,C01808,P0050,3,15,797.6545935075503,204.3223627573533,2024-06-11
O491988,C01974,P0049,4,15,775.102781584541,132.711446247041,2023-05-30
O351767,C00585,P0069,1,0,731.1140308285386,,2024-06-02
O709251,C00973,P0404,3,5,1131.9749522564684,216.32124127739155,2024-05-29
O319831,C01871,P0273,4,20,1217.4391236649833,300.28533516138725,2023-01-16
O759650,C01787,P0443,3,0,1121.823617699697,266.22987313727884,2023-02-10
O527463,C00534,P0371,5,0,393.409874713673,60.71694597774812,2023-12-14
O407678,C01233,P0163,5,20,1066.295087379255,248.43818190774013,2024-04-08
O141713,C01841,P0071,3,15,130.99593424741994,23.792945810325506,2023-10-09
O364952,C01564,P0423,1,10,1251.3475301247952,191.83867072396046,2024-01-31
O167703,C00097,P0120,1,0,494.16430749676874,33.81211204888981,2023-05-23
O791703,C00794,P0335,2,15,1316.1516048422586,157.55426221397002,2023-02-01
O557480,C00334,P0013,4,15,1207.0473660084667,83.12872274975749,2024-02-04
O675883,C01226,P0450,2,20,110.82237427648857,17.26372746663049,2023-03-01
O594044,C01750,P0100,1,10,1012.4842703467447,58.031069829610516,2023-02-03
O705871,C01441,P0196,5,15,260.59725106205644,74.4529921671819,2024-08-05
O311270,C00114,P0285,2,15,265.6537022043934,65.13651021769026,2023-11-16
O640856,C01229,P0364,5,15,471.9498517039722,134.0101405139114,2023-08-02
O878845,C00478,P0464,3,20,803.5443579599051,152.92966120393282,2023-11-18
O380245,C00461,P0195,2,15,1274.4335127071695,180.60901974321803,2024-05-30
O191634,C01335,P0271,1,15,1497.576566685696,93.29489811188677,2024-01-17
O759012,C01722,P0167,5,15,899.8921919897235,78.7353978524435,2023-01-21
O840158,C01536,P0085,5,10,1236.1821670206832,270.08970788566353,2024-03-09
O232475,C01676,P0440,3,15,950.2649272888806,85.14118630574305,2023-09-19
O147830,C01603,P0229,1,10,1279.4329065381187,144.06392581047263,2023-04-21
O761383,C00064,P0126,2,15,882.3441288856501,164.24220336432052,2024-04-29
O665260,C00934,P0153,5,10,864.4764294111901,225.1325201042463,2023-11-25
O666687,C01227,P0229,1,0,1414.9058928287593,275.900749103949,2023-02-15
O121157,C01269,P0219,3,5,171.7353576049946,37.9089312546056,2024-05-25
O780859,C00278,P0493,5,15,216.62361635651496,20.881446321913774,2023-03-19
O619071,C01091,P0347,3,0,1441.077571246207,349.33052127357695,2023-04-25
O295346,C01444,P0499,4,15,144.9832125623035,33.008613604996675,2023-03-16
O489872,C00535,P0161,1,20,353.76160828183424,99.46427519129921,2024-03-11
O468167,C00705,P0239,2,15,782.5031900683917,110.78350442838604,2023-09-22
O263396,C01469,P0139,3,10,1386.393998236346,280.42648765106577,2023-04-12
O468903,C00945,P0408,1,0,680.7871577337523,125.03669958725486,2023-08-15
O747440,C00938,P0317,3,10,915.6413114982992,78.58721296648221,2024-02-08
O482378,C00375,P0390,4,10,855.4058813868858,53.955960336983004,2023-09-21
O388835,C01131,P0400,3,5,713.7332559973041,38.69556059215518,2023-04-25
O674342,C01624,P0197,5,15,240.02532603405118,53.5202487330999,2023-06-22
O369856,C01482,P0073,1,0,1423.2260400490557,403.1622476687982,2024-08-21
O814036,C01760,P0044,2,15,352.411999400705,97.05145287421368,2024-02-25
O587976,C00767,P0281,4,15,396.0870410516903,74.73090582284763,2024-01-02
O986801,C00056,P0407,3,5,660.2036541983828,130.8609477170897,2023-12-13
O174783,C00908,P0133,3,20,360.9675796953555,68.62974926932615,2024-04-18
O324540,C00450,P0320,4,15,881.3980907641192,142.3290362699782,2024-08-20
O264411,C00054,P0093,5,5,253.52936148681866,32.887656638701934,2023-08-01
O954348,C01034,P0358,3,15,717.4487281838686,99.34346511629775,2023-08-11
O685072,C01716,P0418,2,10,389.9588629694216,88.89022979818341,2023-06-09
O349526,C00865,P0136,2,10,1179.0200614291923,91.47273102475133,2023-10-04
O405262,C00224,P0075,2,10,1205.9741690377455,94.80903591074154,2023-08-27
O474160,C00846,P0473,3,0,1094.1986355875392,263.06760689590976,2023-05-26
O640638,C01573,P0070,1,5,1436.1300403092503,147.5513356498817,2024-04-04
O324552,C01967,P0142,1,0,940.6620085503837,107.60674415365182,2023-04-28
O145420,C01695,P0446,5,5,276.0008708985467,46.60001170702823,2024-02-07
O864227,C00595,P0050,1,10,336.9466364200523,25.991672487719935,2024-07-21
O295110,C00831,P0128,2,5,557.4584661402432,68.22493732378967,2023-08-27
O535926,C00804,P0224,1,20,493.6142197595017,89.01519047674985,2023-03-07
O570607,C01447,P0255,5,5,399.7627407781098,75.13363102277543,2024-01-18
O783284,C01406,P0124,3,20,1198.9850307270058,327.1971872061015,2024-07-01
O562422,C01142,P0328,4,5,707.7069518756874,69.35094761539297,2024-03-18
O577347,C00973,P0361,1,20,348.8544850617509,65.09811539580309,2024-08-10
O937340,C01675,P0372,3,0,181.4115687929616,32.94958443644366,2023-01-31
O497534,C01828,P0266,2,15,1312.178065587919,373.6044263249133,2024-06-04
O998118,C00602,P0024,4,15,375.2216920752043,103.6210749383409,2024-06-11
O460988,C01440,P0467,3,10,967.5298122675921,270.27025791128773,2023-08-20
O220019,C00008,P0122,3,5,1470.719066327223,365.11056699237145,2023-01-16
O151268,C00053,P0173,3,5,1198.6879517367709,333.2555818664902,2024-06-10
O523693,C01703,P0063,5,15,1233.5757118848228,355.4989025842854,2023-04-17
O310926,C00180,P0016,3,20,375.36100777760595,89.88453745279408,2023-06-30
O337741,C00354,P0354,3,10,1410.054160060149,269.89679893020445,2024-07-12
O966308,C01598,P0468,4,20,752.404920094218,157.3732078391569,2023-02-13
O521645,C00854,P0171,4,10,673.1223776994336,100.28268175205407,2023-08-02
O478958,C00139,P0438,2,0,1193.1307068497301,245.3972763207402,2023-02-19
O891006,C00228,P0439,1,5,513.2184543505741,104.60690231515133,2024-04-21
O676618,C01451,P0395,1,5,222.11379437841185,52.12995705015581,2024-03-23
O196342,C01273,P0329,1,20,1266.196839135185,284.1455938420978,2023-07-21
O752862,C01679,P0244,4,20,191.24079425608983,55.61212444019385,2024-04-19
O298296,C02000,P0400,4,0,1477.0271087780645,397.59718430462215,2024-02-08
